Customer ID,Gender,Senior Citizen,tenure,Contract,Internet Service,Online Security,Premium Tech Support,MonthlyCharges,TotalCharges,Churn
1022-RKXDR,Female,No,41,One Year,No,No,No,24.85,962.25,No
2361-FJWNO,Male,No,40,One Year,Yes,No,Yes,36,1382.9,No
2272-UOINI,Female,No,7,Month-to-Month,Yes,Yes,Yes,78.5,571.05,No
8232-UTFOZ,Male,No,69,Two Year,No,No,No,19.95,1399.35,No
3750-YHRYO,Male,No,7,One Year,No,No,No,20.65,150,No
6637-KYRCV,Female,No,5,Month-to-Month,Yes,No,No,30.5,167.2,No
5668-MEISB,Female,No,72,Two Year,Yes,Yes,Yes,106.1,7657.4,No
0129-QMPDR,Male,No,44,One Year,No,No,No,20.5,865.05,No
7188-CBBBA,Female,No,65,One Year,Yes,No,No,95.5,6153.85,No
5356-CSVSQ,Female,No,3,Month-to-Month,Yes,No,Yes,64.6,174.2,No
3221-CJMSG,Male,No,24,Month-to-Month,Yes,No,Yes,51.1,1269.6,No
2801-NISEI,Male,No,24,Month-to-Month,Yes,Yes,Yes,54.95,1348.5,No
4623-ZKHLY,Male,No,22,Month-to-Month,No,No,No,20.45,471.55,No
6732-VAILE,Male,No,70,Two Year,Yes,No,Yes,85.95,5931.75,No
8201-AAXCB,Male,No,25,Month-to-Month,Yes,No,No,60.35,1404.65,No
7696-CFTAT,Male,No,37,Two Year,No,No,No,19.8,726.1,No
2123-VSCOT,Female,No,59,Two Year,Yes,No,Yes,72.1,4194.85,No
2018-QKYGT,Male,No,1,Month-to-Month,Yes,No,No,81.05,81.05,No
2792-VPPET,Male,No,3,Month-to-Month,No,No,No,20.5,76.95,No
7409-JURKQ,Female,No,53,One Year,Yes,No,Yes,111.8,5809.75,No
3247-MHJKM,Male,No,1,Month-to-Month,No,No,No,20.2,20.2,No
1964-SVLEA,Male,No,20,One Year,No,No,No,19.7,415.9,No
7297-DVYGA,Female,No,51,One Year,No,No,No,19.85,996.95,No
2239-CGBUZ,Female,No,51,One Year,Yes,Yes,Yes,60.5,3145.15,No
0854-UYHZD,Female,No,13,Two Year,No,No,No,19.55,265.3,No
7243-LCGGZ,Female,No,1,Month-to-Month,No,No,No,20.9,20.9,No
8267-KFGYD,Male,No,1,Month-to-Month,No,No,No,21.05,21.05,No
4890-VMUAV,Male,No,63,One Year,Yes,Yes,Yes,71.5,4576.3,No
9261-WDCAF,Male,No,3,Month-to-Month,Yes,No,No,54.65,189.1,No
3764-MNMOI,Male,No,46,Two Year,No,No,No,19.2,908.15,No
7442-YGZFK,Male,No,1,Month-to-Month,Yes,No,No,49.8,49.8,No
8229-BUJHX,Female,No,71,Two Year,No,No,No,20.5,1500.95,No
7449-HVPIV,Male,No,55,Month-to-Month,Yes,No,No,90.4,5099.15,No
5504-WSIUR,Female,No,70,One Year,Yes,No,Yes,90.25,6385.95,No
8466-PZBLH,Male,No,67,Two Year,Yes,Yes,Yes,104.6,6885.75,No
8735-IJJEG,Male,No,14,Month-to-Month,Yes,No,No,50.2,668.85,No
0564-MUUQK,Female,No,20,Month-to-Month,Yes,No,Yes,95.5,1916.2,No
0701-RFGFI,Female,No,49,Month-to-Month,Yes,No,No,95.4,4613.95,No
0019-EFAEP,Female,No,72,Two Year,Yes,Yes,No,101.3,7261.25,No
5619-PTMIK,Female,No,46,Month-to-Month,Yes,Yes,No,53.1,2459.8,No
3737-XBQDD,Male,No,24,Month-to-Month,Yes,No,No,84.85,2048.8,No
5882-CMAZQ,Female,No,5,Month-to-Month,Yes,No,Yes,34.25,163.55,No
5846-QFDFI,Female,No,33,Month-to-Month,Yes,No,Yes,88.6,2888.7,No
4445-KWOKW,Female,No,42,One Year,Yes,Yes,No,60.15,2421.6,No
3511-APPBJ,Male,No,23,One Year,Yes,Yes,No,99.95,2292.75,No
7967-HYCDE,Male,No,8,Month-to-Month,Yes,No,No,70.7,553.4,No
2430-RRYUW,Male,No,66,One Year,Yes,Yes,No,54.8,3465.7,No
5447-WZAFP,Female,No,53,One Year,Yes,No,No,100.3,5200.8,No
5110-CHOPY,Female,No,60,Two Year,Yes,Yes,No,53.6,3237.05,No
4425-OWHWB,Female,No,20,One Year,No,No,No,19.35,433.75,No
7892-QVYKW,Female,No,23,Month-to-Month,Yes,No,No,85.6,1868.4,No
9675-ICXCT,Male,No,72,Two Year,Yes,Yes,Yes,80.8,5728.55,No
4703-MQYKT,Male,No,21,Two Year,No,No,No,19.6,390.4,No
0602-DDUML,Female,No,57,Two Year,Yes,No,Yes,69.75,3894.4,No
2208-MPXIO,Female,No,45,Two Year,No,No,No,20,886.4,No
1960-UYCNN,Male,No,10,Month-to-Month,Yes,No,No,95.25,1021.55,No
3190-FZATL,Male,No,14,Month-to-Month,No,No,No,19.95,268.4,No
7336-RLLRH,Male,No,27,One Year,Yes,Yes,Yes,80.85,2204.35,No
7710-JSYOA,Female,No,69,Two Year,Yes,No,Yes,93.3,6398.05,No
9885-MFVSU,Female,No,35,Two Year,Yes,Yes,Yes,46.35,1662.05,No
0607-MVMGC,Male,No,45,One Year,Yes,No,No,78.75,3600.65,No
3365-SAIGS,Female,No,17,Month-to-Month,Yes,No,No,83.55,1329.15,No
8022-BECSI,Male,No,22,One Year,No,No,No,19.6,422.5,No
9993-LHIEB,Male,No,67,Two Year,Yes,Yes,Yes,67.85,4627.65,No
0266-CLZKZ,Female,No,67,Two Year,Yes,No,Yes,105.65,6717.9,No
3977-QCRSL,Female,No,5,Month-to-Month,No,No,No,20.15,117.95,No
0017-DINOC,Male,No,54,Two Year,Yes,Yes,Yes,45.2,2460.55,No
7639-OPLNG,Male,No,70,Two Year,Yes,Yes,Yes,79.25,5731.85,No
1492-QGCLU,Male,No,53,Month-to-Month,Yes,Yes,Yes,85.7,4616.1,No
7328-OWMOM,Female,No,31,One Year,No,No,No,20.1,589.25,No
4418-LZMSV,Male,No,13,Month-to-Month,Yes,No,Yes,61.8,750.1,No
5155-AZQPB,Female,No,28,Month-to-Month,Yes,No,No,49.9,1410.25,No
1087-GRUYI,Male,No,38,Two Year,No,No,No,20.4,743.5,No
2546-KZAAT,Male,No,52,One Year,Yes,Yes,No,75.4,3865.45,No
0181-RITDD,Male,No,62,Two Year,Yes,Yes,Yes,108.15,6825.65,No
5989-PGKJB,Female,No,16,Month-to-Month,Yes,No,No,86.25,1340.1,No
8272-ONJLV,Male,No,12,One Year,Yes,No,No,95.7,1184,No
1488-PBLJN,Female,No,72,Two Year,Yes,Yes,Yes,116.85,8477.7,No
3778-FOAQW,Female,No,24,One Year,No,No,No,20.15,456.85,No
4452-ROHMO,Female,No,15,Two Year,No,No,No,19.6,331.6,No
3090-LETTY,Male,No,2,Month-to-Month,Yes,Yes,No,60.95,134.6,No
5349-AZPEW,Female,No,5,Month-to-Month,Yes,No,No,25.05,125.5,No
9720-JJJOR,Male,No,41,One Year,Yes,Yes,No,60.3,2511.3,No
8100-HZZLJ,Female,No,43,Month-to-Month,Yes,Yes,No,63.95,2737.05,No
7398-HPYZQ,Male,No,71,Two Year,Yes,Yes,Yes,90.55,6404,No
3546-GHEAE,Male,No,7,Two Year,No,No,No,19.45,165.35,No
2550-QHZGP,Male,No,7,One Year,No,No,No,19.5,128.6,No
7519-JTWQH,Female,No,69,Two Year,Yes,No,Yes,110.5,7455.45,No
2538-OIMXF,Female,No,1,Month-to-Month,Yes,No,No,24.7,24.7,No
8543-MSDMF,Male,No,3,Month-to-Month,Yes,Yes,No,77.4,206.15,No
1170-SASML,Female,No,69,Month-to-Month,Yes,No,No,85.4,5869.4,No
4872-JCVCA,Female,No,71,Two Year,Yes,Yes,Yes,47.6,3377.8,No
5346-BZCHP,Female,No,69,Two Year,No,No,No,19.4,1346.2,No
2038-LLMLM,Female,No,48,Month-to-Month,Yes,No,Yes,103.85,4946.05,No
1216-BGTSP,Male,No,45,Month-to-Month,Yes,Yes,Yes,108.45,4964.7,No
4138-NAXED,Male,No,51,Month-to-Month,Yes,No,No,81,4085.75,No
0744-BIKKF,Male,No,72,Two Year,Yes,Yes,Yes,86.65,6224.8,No
7483-IQWIB,Male,No,37,Month-to-Month,Yes,No,No,92.95,3415.25,No
5248-KWLAR,Male,No,71,Two Year,Yes,Yes,Yes,90.35,6325.25,No
7996-MHXLW,Female,No,66,Two Year,No,No,No,25.15,1683.6,No
7833-PKIHD,Male,No,51,One Year,Yes,Yes,Yes,76.4,3966.3,No
7061-OVMIM,Female,No,30,One Year,No,No,No,19.55,608.5,No
5153-RTHKF,Female,No,34,Month-to-Month,Yes,No,No,85.35,2896.6,No
1852-QSWCD,Male,No,64,Two Year,No,No,No,24.8,1514.85,No
9079-LWTFD,Male,No,47,Month-to-Month,Yes,Yes,Yes,100.75,4669.2,No
3392-EHMNK,Female,No,67,Two Year,Yes,No,Yes,94.1,6302.8,No
5986-WWXDV,Male,No,39,One Year,No,No,No,19.35,779.2,No
3061-BCKYI,Male,No,14,Month-to-Month,No,No,No,19.9,283.75,No
7228-PAQPD,Female,No,14,One Year,Yes,No,Yes,59.1,772.85,No
7746-QYVCO,Male,No,16,One Year,Yes,Yes,No,55.85,857.8,No
5804-HYIEZ,Male,No,70,Month-to-Month,Yes,Yes,No,106.05,7554.05,No
5934-TSSAU,Female,No,23,Month-to-Month,Yes,No,No,75.3,1702.9,No
3486-KHMLI,Male,No,21,Month-to-Month,No,No,No,24.7,467.15,No
6784-XYJAE,Female,No,36,One Year,Yes,No,No,55.8,1941.5,No
3933-DQPWX,Female,No,50,Two Year,Yes,No,Yes,39.7,1932.75,No
6661-EIPZC,Female,No,48,Month-to-Month,Yes,No,Yes,29.5,1423.05,No
8957-THMOA,Female,No,50,Two Year,No,No,No,20.15,970.85,No
2251-PYLPB,Male,No,72,Two Year,Yes,Yes,Yes,79.55,5810.9,No
5555-RNPGT,Male,No,10,Month-to-Month,No,No,No,24.8,223.9,No
1057-FOGLZ,Female,No,18,Month-to-Month,No,No,No,19.65,391.7,No
8087-LGYHQ,Male,No,9,Month-to-Month,Yes,No,No,94.05,811.65,No
4137-BTIKL,Male,No,2,Month-to-Month,Yes,Yes,No,90.75,174.75,No
2190-BCXEC,Female,No,40,Month-to-Month,Yes,No,Yes,78.85,3126.85,No
6227-FBDXH,Male,No,69,One Year,Yes,No,No,99.5,6841.45,No
2911-WDXMV,Male,No,18,Month-to-Month,Yes,No,No,80.55,1406.65,No
4547-FZJWE,Male,No,55,One Year,Yes,Yes,No,59.45,3157,No
7422-WNBTY,Male,No,33,Month-to-Month,Yes,No,No,93.35,3092,No
0842-IWYCP,Female,No,46,Month-to-Month,Yes,No,No,44.95,2168.9,No
3521-HTQTV,Male,No,34,Two Year,No,No,No,26.1,980.35,No
3744-ZBHON,Female,No,3,Month-to-Month,No,No,No,20.2,65.95,No
3373-DIUUN,Male,No,30,Two Year,No,No,No,21.25,711.9,No
8383-SGHJU,Female,No,33,One Year,Yes,Yes,Yes,59.4,1952.8,No
7607-QKKTJ,Male,No,45,One Year,Yes,No,No,95,4368.85,No
7707-PYBBH,Male,No,40,Month-to-Month,Yes,Yes,Yes,61.9,2647.1,No
8984-HPEMB,Female,No,71,Two Year,Yes,Yes,Yes,118.65,8477.6,No
4139-DETXS,Female,No,72,Two Year,Yes,Yes,Yes,64.45,4528,No
9779-DPNEJ,Female,No,22,Month-to-Month,Yes,No,No,80.15,1790.65,No
9805-FILKB,Male,No,46,One Year,No,No,No,20.2,845.6,No
5793-YOLJN,Female,No,55,Two Year,No,No,No,21,1210.3,No
0673-IGUQO,Male,No,1,Month-to-Month,No,No,No,20.45,20.45,No
4123-FCVCB,Female,No,12,One Year,Yes,No,Yes,75.85,854.45,No
8819-IMISP,Male,No,31,Month-to-Month,Yes,No,No,80.45,2429.1,No
8311-UEUAB,Female,No,67,Two Year,Yes,Yes,No,75.5,5229.45,No
5858-EAFCZ,Male,No,1,Month-to-Month,Yes,No,No,44.45,44.45,No
1163-ONYEY,Male,No,41,Month-to-Month,Yes,Yes,No,74.55,3023.55,No
5656-MJEFC,Male,No,42,Two Year,Yes,Yes,Yes,48.15,2032.3,No
6082-OQFBA,Male,No,23,One Year,No,No,No,19.65,436.9,No
8974-OVACP,Female,No,1,Month-to-Month,No,No,No,20.15,20.15,No
4010-YLMVT,Female,No,56,Month-to-Month,Yes,Yes,No,106.6,5893.95,No
1379-FRVEB,Male,No,15,Month-to-Month,Yes,No,No,91,1430.05,No
8612-GXIDD,Male,No,12,Two Year,No,No,No,25.4,313,No
6288-CHQJB,Female,No,54,Two Year,Yes,Yes,Yes,69.95,3871.85,No
8160-HOWOX,Female,No,7,Month-to-Month,Yes,No,No,66.85,458.1,No
6648-INWPS,Male,No,16,Month-to-Month,No,No,No,20.15,341.35,No
4223-BKEOR,Female,No,21,One Year,Yes,Yes,No,64.85,1336.8,No
1763-WQFUK,Male,No,3,Month-to-Month,Yes,No,Yes,50.5,147.75,No
1391-UBDAR,Male,No,11,Month-to-Month,Yes,No,No,72.9,818.45,No
8894-JVDCV,Female,No,62,One Year,Yes,Yes,Yes,115.05,7133.45,No
2023-VQFDL,Male,No,18,Month-to-Month,No,No,No,19,348.8,No
1345-GKDZZ,Male,No,6,Month-to-Month,No,No,No,19.55,128.6,No
2014-MKGMH,Female,No,46,One Year,Yes,No,No,101.1,4674.4,No
5628-FCGYG,Male,No,21,Month-to-Month,Yes,No,No,84.1,1737.45,No
2560-WBWXF,Male,No,68,Two Year,No,No,No,24.15,1498.85,No
0248-IPDFW,Female,No,1,Month-to-Month,Yes,No,No,50.1,50.1,No
7978-DKUQH,Female,No,25,Month-to-Month,Yes,No,No,74.6,1797.75,No
4335-UPJSI,Female,No,24,Two Year,No,No,No,19.75,498.1,No
1784-EZDKJ,Male,No,51,One Year,Yes,No,No,106.8,5498.8,No
9297-FVVDH,Female,No,57,Two Year,Yes,Yes,Yes,84.5,4845.4,No
8007-YYPWD,Female,No,15,Two Year,No,No,No,25.05,369.1,No
7101-HRBLJ,Female,No,72,Two Year,Yes,Yes,Yes,83.7,6096.9,No
6635-CPNUN,Male,No,28,Month-to-Month,Yes,No,No,96.6,2684.35,No
5453-YBTWV,Male,No,70,Two Year,Yes,Yes,Yes,101.1,6994.8,No
5039-LZRQT,Female,No,13,One Year,No,No,No,20.2,273.25,No
6418-PIQSP,Female,No,62,Two Year,Yes,Yes,Yes,81,4985.9,No
8220-OCUFY,Female,No,21,One Year,Yes,Yes,Yes,60.25,1258.35,No
3995-WFCSM,Female,No,2,Month-to-Month,Yes,No,No,60.85,111.4,No
1895-QTKDO,Female,No,1,Month-to-Month,Yes,No,No,43.95,43.95,No
2038-OEQZH,Male,No,4,Month-to-Month,Yes,No,No,86.05,308.1,No
1178-PZGAB,Female,No,19,One Year,No,No,No,20.25,383.65,No
2626-VEEWG,Male,No,67,Two Year,No,No,No,19.4,1284.2,No
1657-DYMBM,Male,No,53,Two Year,No,No,No,19.9,1110.05,No
7311-MQJCH,Female,No,5,One Year,No,No,No,19.55,99.6,No
1136-XGEQU,Female,No,50,One Year,Yes,No,Yes,84.15,4164.4,No
2530-FMFXO,Male,No,56,Two Year,Yes,No,Yes,103.2,5873.75,No
6844-DZKRF,Male,No,2,Month-to-Month,Yes,No,Yes,50.2,109.25,No
5970-GHJAW,Male,No,46,Two Year,No,No,No,19.95,862.4,No
8879-XUAHX,Male,No,71,Two Year,Yes,Yes,Yes,116.25,8564.75,No
3689-MOZGR,Female,No,29,Month-to-Month,Yes,No,Yes,31.2,926.2,No
4195-PNGZS,Male,No,69,Two Year,No,No,No,24.45,1718.2,No
5003-XZWWO,Male,No,71,Two Year,Yes,No,Yes,84.2,5956.85,No
6922-NCEDI,Male,No,56,One Year,No,No,No,21.2,1238.65,No
9891-NQDBD,Female,No,28,One Year,No,No,No,25.55,672.2,No
6131-IUNXN,Female,No,19,Month-to-Month,No,No,No,20.2,382.2,No
8548-AWOFC,Male,No,66,Month-to-Month,Yes,No,Yes,63.85,4264.6,No
9798-DRYDS,Female,No,17,One Year,Yes,No,Yes,61.95,1070.7,No
8532-UEFWH,Male,No,52,Two Year,No,No,No,25.75,1345.85,No
6296-DDOOR,Female,No,19,One Year,Yes,No,No,58.2,1045.25,No
7951-VRDVK,Female,No,36,One Year,Yes,Yes,Yes,85.85,3003.55,No
4815-YOSUK,Male,No,72,One Year,Yes,Yes,Yes,104.9,7537.5,No
4365-MSDYN,Male,No,8,Month-to-Month,No,No,No,19.55,161.15,No
7036-TYDEC,Female,No,69,Two Year,Yes,No,Yes,104,7028.5,No
5802-ADBRC,Female,No,50,One Year,Yes,Yes,No,104.4,5232.9,No
8076-FEZKJ,Male,No,10,One Year,No,No,No,19.5,225.85,No
5197-YPYBZ,Female,No,12,Two Year,No,No,No,25.25,274.7,No
4312-GVYNH,Female,No,70,Two Year,Yes,Yes,Yes,49.85,3370.2,No
0839-JTCUD,Female,No,66,Two Year,Yes,Yes,Yes,89.9,5958.85,No
5494-WOZRZ,Female,No,71,Two Year,Yes,Yes,Yes,82,5999.85,No
2234-EOFPT,Male,No,72,Two Year,Yes,Yes,Yes,79.35,5753.25,No
8619-IJNDK,Female,No,71,Two Year,Yes,Yes,Yes,64.05,4492.9,No
8378-LKJAF,Male,No,38,Month-to-Month,Yes,No,No,101.15,3956.7,No
1153-GNOLC,Male,No,33,One Year,Yes,No,No,39.1,1309,No
3298-QEICA,Female,No,23,Two Year,Yes,Yes,Yes,34.6,813.45,No
0788-DXBFY,Male,No,58,One Year,No,No,No,19.55,1108.8,No
3496-LFSZU,Male,No,4,Month-to-Month,Yes,No,No,70.5,294.2,No
5242-UOWHD,Male,No,45,Two Year,No,No,No,20.35,929.2,No
6479-SZPLM,Male,No,36,Two Year,No,No,No,19.45,754.5,No
8097-VBQTZ,Male,No,54,Month-to-Month,Yes,Yes,Yes,69.9,3883.3,No
4500-HKANN,Male,No,23,Two Year,Yes,No,Yes,59.7,1414.2,No
9917-KWRBE,Female,No,41,One Year,Yes,Yes,No,78.35,3211.2,No
2212-LYASK,Male,No,27,One Year,Yes,No,No,45.85,1246.4,No
1393-IMKZG,Female,No,1,Month-to-Month,Yes,No,Yes,95.85,95.85,No
8069-RHUXK,Female,No,67,Two Year,Yes,Yes,Yes,35.7,2545.7,No
2908-WGAXL,Female,No,56,Two Year,No,No,No,24.95,1468.9,No
3378-AJRAO,Male,No,44,One Year,No,No,No,24.85,1013.6,No
6050-FFXES,Female,No,69,Two Year,Yes,No,Yes,105.35,7240.65,No
0362-RAOQO,Female,No,40,Two Year,No,No,No,19.65,830.25,No
9554-DFKIC,Male,No,30,Month-to-Month,Yes,Yes,No,54.45,1588.7,No
5527-ACHSO,Female,No,11,Month-to-Month,Yes,No,Yes,70.5,829.3,No
0829-DDVLK,Female,No,15,One Year,No,No,No,20.1,302.45,No
1399-UBQIU,Male,No,11,Month-to-Month,Yes,No,No,69.35,712.25,No
1813-JLKWR,Female,No,64,One Year,No,No,No,19.8,1336.65,No
9537-VHDTA,Female,No,1,Month-to-Month,Yes,Yes,No,51.2,51.2,No
4957-TIALW,Female,No,15,One Year,Yes,Yes,Yes,65.6,1010,No
2054-PJOCK,Female,No,60,One Year,Yes,No,Yes,80.55,4847.05,No
9150-HEPMB,Male,No,56,One Year,Yes,Yes,No,52.7,3019.7,No
9030-QGZNL,Female,No,8,Two Year,No,No,No,20.85,161.65,No
3126-WQMGH,Female,No,49,Month-to-Month,Yes,No,No,52.15,2583.75,No
7176-WRTNX,Male,No,70,Two Year,Yes,Yes,Yes,114.95,7711.25,No
9239-GZHZE,Female,No,72,Two Year,Yes,Yes,Yes,113.65,8124.2,No
7205-BAIAD,Female,No,40,Two Year,No,No,No,20.6,827.3,No
8064-RAVOH,Male,No,1,Month-to-Month,Yes,No,No,49.85,49.85,No
0219-QAERP,Male,No,30,One Year,No,No,No,19.8,576.65,No
8963-JLGJT,Male,No,3,Month-to-Month,Yes,Yes,No,55.9,157.55,No
2135-DQWAQ,Female,No,5,Month-to-Month,Yes,No,No,85.3,420.45,No
4056-QHXHZ,Female,No,72,Two Year,Yes,Yes,Yes,107.45,7576.7,No
7401-JIXNM,Female,No,54,Two Year,Yes,Yes,Yes,91.3,4965,No
9339-FIIJL,Male,No,72,Two Year,Yes,No,Yes,85.95,6151.9,No
6670-MFRPK,Male,No,69,Two Year,Yes,No,No,79.2,5420.65,No
6177-PEVRA,Female,No,48,Two Year,Yes,Yes,No,55.5,2627.35,No
4813-HQMGZ,Female,No,8,Month-to-Month,Yes,No,Yes,90.25,743.75,No
7579-KKLOE,Male,No,71,Two Year,Yes,Yes,Yes,91.25,6589.6,No
8402-EIVQS,Male,No,67,One Year,Yes,Yes,No,100.9,6733.15,No
4947-DSMXK,Male,No,34,Month-to-Month,Yes,No,No,97.7,3410,No
7245-NIIWQ,Female,No,3,Month-to-Month,Yes,No,No,69.85,199.85,No
0002-ORFBO,Female,No,9,One Year,Yes,No,Yes,65.6,593.3,No
3324-OIRTO,Male,No,71,One Year,Yes,Yes,No,104.65,7288.4,No
5414-OFQCB,Male,No,57,Two Year,Yes,No,Yes,90.45,5229.8,No
4967-WPNCF,Male,No,72,Two Year,Yes,Yes,Yes,63.7,4464.8,No
8499-BRXTD,Male,No,18,One Year,No,No,No,20.1,401.85,No
9154-QDGTH,Male,No,43,One Year,Yes,No,Yes,104.3,4451.85,No
8197-BFWVU,Female,No,72,Two Year,Yes,Yes,Yes,93.25,6688.95,No
2577-GVSIL,Male,No,35,One Year,Yes,No,Yes,73.45,2661.1,No
9367-OIUXP,Male,No,4,Month-to-Month,No,No,No,20.7,73.05,No
6770-UAYGJ,Female,No,49,Two Year,No,No,No,25.25,1211.65,No
6463-HHXJR,Female,No,71,Two Year,Yes,Yes,No,100.5,7030.65,No
7928-VJYAB,Male,No,11,Month-to-Month,Yes,No,No,90.6,1020.2,No
1187-WILMM,Male,No,63,Two Year,Yes,Yes,Yes,89.4,5597.65,No
1306-RPWXZ,Female,No,49,Two Year,No,No,No,20.45,1024.65,No
3097-PYWXL,Female,No,4,Month-to-Month,No,No,No,19.95,82.9,No
2266-SJNAT,Female,No,72,One Year,Yes,No,Yes,109.15,7789.6,No
2972-YDYUW,Female,No,57,One Year,Yes,No,Yes,94.7,5468.95,No
1104-FEJAM,Male,No,28,Month-to-Month,Yes,No,No,64.4,1802.15,No
2809-ILCYT,Female,No,25,One Year,No,No,No,26.8,733.55,No
5499-ECUTN,Female,No,47,One Year,Yes,Yes,No,66.05,3021.45,No
4981-FLTMF,Female,No,57,Month-to-Month,Yes,Yes,Yes,65.2,3687.85,No
3113-IWHLC,Male,No,5,Month-to-Month,Yes,Yes,No,55.8,274.35,No
4277-BWBML,Male,No,72,Two Year,No,No,No,19.95,1322.85,No
0234-TEVTT,Female,No,48,One Year,Yes,Yes,No,45,2196.3,No
4304-TSPVK,Female,No,68,Two Year,Yes,Yes,Yes,114.9,7843.55,No
1552-AAGRX,Female,No,30,Month-to-Month,Yes,Yes,Yes,106.4,3211.9,No
2637-FKFSY,Female,No,3,Month-to-Month,Yes,No,No,46.1,130.15,No
7874-ECPQJ,Female,No,4,Month-to-Month,No,No,No,20.05,85.5,No
0020-INWCK,Female,No,71,Two Year,Yes,No,No,95.75,6849.4,No
7089-RKVSZ,Male,No,8,One Year,No,No,No,24.4,203.95,No
2683-JXWQQ,Male,No,61,Month-to-Month,Yes,Yes,No,33.6,2117.2,No
9548-ZMVTX,Male,No,72,Two Year,Yes,No,Yes,90.45,6565.85,No
8739-XNIKG,Female,No,5,Month-to-Month,Yes,No,No,84,424.75,No
9755-JHNMN,Female,No,49,Two Year,Yes,Yes,Yes,67.4,3306.85,No
3981-QSVQI,Male,No,8,Month-to-Month,No,No,No,19.7,168.9,No
2789-HQBOU,Male,No,3,Month-to-Month,Yes,No,No,80.35,253.8,No
9424-CMPOG,Male,No,9,Two Year,No,No,No,19.6,197.4,No
5067-WJEUN,Male,No,67,Two Year,Yes,Yes,No,54.2,3838.2,No
3450-WXOAT,Male,No,46,Month-to-Month,Yes,No,No,45.2,2065.15,No
9251-WNSOD,Female,No,67,One Year,Yes,Yes,No,75.1,5064.45,No
6974-DAFLI,Female,No,55,One Year,No,No,No,19.7,1140.05,No
2616-UUTFK,Male,No,33,Month-to-Month,Yes,Yes,No,72.75,2447.45,No
7064-JHXCE,Male,No,62,Two Year,No,No,No,20.05,1263.9,No
7989-AWGEH,Male,No,49,Month-to-Month,Yes,Yes,No,39.2,1838.15,No
4373-VVHQL,Male,No,1,Month-to-Month,Yes,No,No,44.75,44.75,No
4559-UWIHT,Male,No,14,Month-to-Month,Yes,No,No,82.65,1185,No
6650-BWFRT,Female,No,72,Two Year,Yes,Yes,Yes,117.15,8529.5,No
9570-KYEUA,Male,No,64,Two Year,Yes,Yes,Yes,99.25,6549.45,No
6993-YGFJV,Male,No,69,Two Year,Yes,Yes,Yes,112.55,7806.5,No
2712-SYWAY,Female,No,1,Month-to-Month,No,No,No,25.7,25.7,No
0730-BGQGF,Male,No,71,Two Year,Yes,Yes,Yes,90.3,6287.3,No
5498-IBWPI,Female,No,66,One Year,Yes,No,Yes,49.4,3251.85,No
9101-NTIXF,Male,No,2,Month-to-Month,No,No,No,19.4,50.6,No
9314-QDMDW,Male,No,11,One Year,Yes,No,No,61.25,729.95,No
9308-ANMVE,Male,No,47,Month-to-Month,Yes,Yes,No,55.3,2654.05,No
3413-DHLPB,Male,No,60,Month-to-Month,Yes,No,Yes,103.75,5969.95,No
7649-PHJVR,Male,No,11,One Year,No,No,No,19.5,226.8,No
6114-TCFID,Female,No,29,One Year,Yes,Yes,Yes,39.5,1082.75,No
3787-TRIAL,Male,No,21,Month-to-Month,Yes,No,No,26.05,565.75,No
5156-UMKOW,Female,No,3,Month-to-Month,Yes,No,No,29.65,90.05,No
1247-QBVSH,Female,No,43,Month-to-Month,Yes,No,No,50.2,2169.4,No
6734-GMPVK,Male,No,5,Month-to-Month,Yes,No,No,105.3,550.6,No
9822-OAOVB,Female,No,1,Month-to-Month,Yes,No,No,55.45,55.45,No
6161-ERDGD,Male,No,71,One Year,Yes,Yes,Yes,85.45,6300.85,No
1226-JZNKR,Female,No,8,One Year,No,No,No,19.8,160.05,No
7318-EIVKO,Male,No,8,Month-to-Month,Yes,No,No,59.25,436.6,No
3771-PZOBW,Male,No,20,Month-to-Month,Yes,No,No,90.7,1781.35,No
8231-BSWXX,Male,No,71,One Year,Yes,No,No,79.05,5552.5,No
7389-KBFIT,Female,No,2,Month-to-Month,Yes,No,No,30.25,63.75,No
7176-WIONM,Female,No,12,Month-to-Month,Yes,No,No,49.85,617.15,No
5141-ZUVBH,Female,No,9,Month-to-Month,Yes,Yes,Yes,93,870.25,No
7623-HKYRK,Male,No,6,Month-to-Month,No,No,No,19.7,111.65,No
0310-SUCIN,Female,No,71,One Year,Yes,Yes,Yes,84.8,6046.1,No
5197-PYEPU,Female,No,42,One Year,Yes,Yes,No,94.45,3923.8,No
6619-RPLQZ,Female,No,45,Two Year,No,No,No,20.85,892.15,No
3275-RHRNE,Male,No,28,One Year,Yes,No,Yes,60,1682.05,No
3503-TYDAY,Female,No,43,Month-to-Month,Yes,No,No,80.45,3398.9,No
6901-GOGZG,Male,No,60,Two Year,Yes,Yes,Yes,84.95,4984.85,No
7021-XSNYE,Male,No,7,Two Year,Yes,Yes,Yes,49.65,305.55,No
9621-OUPYD,Female,No,25,One Year,No,No,No,20.2,507.9,No
8982-NHAVY,Male,No,27,One Year,Yes,No,No,100.5,2673.45,No
4307-KWMXE,Male,No,10,Month-to-Month,Yes,No,Yes,35.75,389.8,No
2450-ZKEED,Female,No,11,One Year,Yes,No,Yes,53.8,651.55,No
3694-DELSO,Male,No,4,Month-to-Month,Yes,Yes,No,38.55,156.1,No
